Via_de_acesso;UF;nome_pais_correto;mes;ano;Chegadas
Aérea;Bahia;México;Fevereiro;2026;82
Aérea;Minas Gerais;México;Fevereiro;2026;24
Aérea;Rio de Janeiro;México;Fevereiro;2026;1
Aérea;Rio de Janeiro;México;Fevereiro;2026;2818
Aérea;São Paulo;México;Fevereiro;2026;5
Aérea;São Paulo;México;Fevereiro;2026;9091
Aérea;São Paulo;México;Fevereiro;2026;1
Aérea;Paraná;México;Fevereiro;2026;20
Aérea;Santa Catarina;México;Fevereiro;2026;76
Aérea;Rio Grande do Sul;México;Fevereiro;2026;85
Aérea;Distrito Federal;México;Fevereiro;2026;158
Terrestre;Rondônia;México;Fevereiro;2026;1
Terrestre;Acre;México;Fevereiro;2026;3
Terrestre;Amazonas;México;Fevereiro;2026;5
Terrestre;Roraima;México;Fevereiro;2026;1
Terrestre;Paraná;México;Fevereiro;2026;25
Terrestre;Paraná;México;Fevereiro;2026;361
Terrestre;Santa Catarina;México;Fevereiro;2026;1
Terrestre;Rio Grande do Sul;México;Fevereiro;2026;8
Terrestre;Rio Grande do Sul;México;Fevereiro;2026;4
Terrestre;Rio Grande do Sul;México;Fevereiro;2026;11
Terrestre;Rio Grande do Sul;México;Fevereiro;2026;3
Terrestre;Rio Grande do Sul;México;Fevereiro;2026;4
Terrestre;Mato Grosso do Sul;México;Fevereiro;2026;22
Terrestre;Mato Grosso do Sul;México;Fevereiro;2026;29
Marítima;Bahia;México;Fevereiro;2026;1
Marítima;Rio de Janeiro;México;Fevereiro;2026;33
Marítima;São Paulo;México;Fevereiro;2026;69
Marítima;Santa Catarina;México;Fevereiro;2026;36
Marítima;Santa Catarina;México;Fevereiro;2026;9
Marítima;Rio Grande do Sul;México;Fevereiro;2026;3
Aérea;Ceará;Mônaco;Fevereiro;2026;3
Aérea;Rio de Janeiro;Mônaco;Fevereiro;2026;3
Aérea;São Paulo;Mônaco;Fevereiro;2026;1
Aérea;Rio de Janeiro;Namíbia;Fevereiro;2026;6
Aérea;São Paulo;Namíbia;Fevereiro;2026;22
Marítima;Rio de Janeiro;Namíbia;Fevereiro;2026;1
Aérea;Bahia;Nepal;Fevereiro;2026;1
Aérea;Rio de Janeiro;Nepal;Fevereiro;2026;3
Aérea;São Paulo;Nepal;Fevereiro;2026;5
Aérea;Bahia;Nicarágua;Fevereiro;2026;2
Aérea;Minas Gerais;Nicarágua;Fevereiro;2026;3
Aérea;Rio de Janeiro;Nicarágua;Fevereiro;2026;54
Aérea;São Paulo;Nicarágua;Fevereiro;2026;1
Aérea;São Paulo;Nicarágua;Fevereiro;2026;104
Aérea;Santa Catarina;Nicarágua;Fevereiro;2026;2
Aérea;Rio Grande do Sul;Nicarágua;Fevereiro;2026;1
Aérea;Distrito Federal;Nicarágua;Fevereiro;2026;2
Terrestre;Amapá;Nicarágua;Fevereiro;2026;1
Terrestre;Paraná;Nicarágua;Fevereiro;2026;2
Terrestre;Paraná;Nicarágua;Fevereiro;2026;4
Terrestre;Rio Grande do Sul;Nicarágua;Fevereiro;2026;3
Marítima;Rio de Janeiro;Nicarágua;Fevereiro;2026;4
Aérea;Ceará;Nigéria;Fevereiro;2026;1
Aérea;Bahia;Nigéria;Fevereiro;2026;4
Aérea;Rio de Janeiro;Nigéria;Fevereiro;2026;27
Aérea;São Paulo;Nigéria;Fevereiro;2026;160
Marítima;Alagoas;Nigéria;Fevereiro;2026;1
Marítima;Santa Catarina;Nigéria;Fevereiro;2026;1
Aérea;Amazonas;Noruega;Fevereiro;2026;5
Aérea;Pará;Noruega;Fevereiro;2026;7
Aérea;Ceará;Noruega;Fevereiro;2026;216
Aérea;Rio Grande do Norte;Noruega;Fevereiro;2026;158
Aérea;Pernambuco;Noruega;Fevereiro;2026;38
Aérea;Alagoas;Noruega;Fevereiro;2026;1
Aérea;Bahia;Noruega;Fevereiro;2026;23
Aérea;Minas Gerais;Noruega;Fevereiro;2026;15
Aérea;Rio de Janeiro;Noruega;Fevereiro;2026;756
Aérea;São Paulo;Noruega;Fevereiro;2026;22
Aérea;São Paulo;Noruega;Fevereiro;2026;653
Aérea;Paraná;Noruega;Fevereiro;2026;2
Aérea;Santa Catarina;Noruega;Fevereiro;2026;28
Aérea;Rio Grande do Sul;Noruega;Fevereiro;2026;4
Aérea;Distrito Federal;Noruega;Fevereiro;2026;11
Terrestre;Amazonas;Noruega;Fevereiro;2026;2
Terrestre;Paraná;Noruega;Fevereiro;2026;15
Terrestre;Paraná;Noruega;Fevereiro;2026;65
Terrestre;Rio Grande do Sul;Noruega;Fevereiro;2026;1
Marítima;Pernambuco;Noruega;Fevereiro;2026;5
Marítima;Pernambuco;Noruega;Fevereiro;2026;1
Marítima;Bahia;Noruega;Fevereiro;2026;15
Marítima;Rio de Janeiro;Noruega;Fevereiro;2026;1
Marítima;Rio de Janeiro;Noruega;Fevereiro;2026;1
Marítima;Rio Grande do Sul;Noruega;Fevereiro;2026;2
Aérea;Amazonas;Nova Zelândia;Fevereiro;2026;3
Aérea;Pernambuco;Nova Zelândia;Fevereiro;2026;4
Aérea;Bahia;Nova Zelândia;Fevereiro;2026;5
Aérea;Minas Gerais;Nova Zelândia;Fevereiro;2026;2
Aérea;Rio de Janeiro;Nova Zelândia;Fevereiro;2026;213
Aérea;São Paulo;Nova Zelândia;Fevereiro;2026;1
Aérea;São Paulo;Nova Zelândia;Fevereiro;2026;1162
Aérea;São Paulo;Nova Zelândia;Fevereiro;2026;1
Aérea;Paraná;Nova Zelândia;Fevereiro;2026;1
Aérea;Paraná;Nova Zelândia;Fevereiro;2026;3
Aérea;Santa Catarina;Nova Zelândia;Fevereiro;2026;29
Aérea;Rio Grande do Sul;Nova Zelândia;Fevereiro;2026;12
Aérea;Distrito Federal;Nova Zelândia;Fevereiro;2026;4
Terrestre;Roraima;Nova Zelândia;Fevereiro;2026;1
Terrestre;Paraná;Nova Zelândia;Fevereiro;2026;8
Terrestre;Paraná;Nova Zelândia;Fevereiro;2026;58
Terrestre;Santa Catarina;Nova Zelândia;Fevereiro;2026;1
Terrestre;Rio Grande do Sul;Nova Zelândia;Fevereiro;2026;1
Terrestre;Rio Grande do Sul;Nova Zelândia;Fevereiro;2026;1
Terrestre;Mato Grosso do Sul;Nova Zelândia;Fevereiro;2026;1
Marítima;Pernambuco;Nova Zelândia;Fevereiro;2026;2
Marítima;Bahia;Nova Zelândia;Fevereiro;2026;2
Marítima;Rio de Janeiro;Nova Zelândia;Fevereiro;2026;19
Marítima;São Paulo;Nova Zelândia;Fevereiro;2026;2
Marítima;Rio Grande do Sul;Nova Zelândia;Fevereiro;2026;6
Aérea;São Paulo;Omã;Fevereiro;2026;3
Aérea;Bahia;Palestina;Fevereiro;2026;1
Aérea;Rio de Janeiro;Palestina;Fevereiro;2026;1
Aérea;São Paulo;Palestina;Fevereiro;2026;26
Aérea;Paraná;Palestina;Fevereiro;2026;1
Terrestre;Paraná;Palestina;Fevereiro;2026;1
Aérea;Amazonas;Panamá;Fevereiro;2026;16
Aérea;Bahia;Panamá;Fevereiro;2026;38
Aérea;Minas Gerais;Panamá;Fevereiro;2026;33
Aérea;Rio de Janeiro;Panamá;Fevereiro;2026;480
Aérea;São Paulo;Panamá;Fevereiro;2026;722
Aérea;Paraná;Panamá;Fevereiro;2026;1
Aérea;Santa Catarina;Panamá;Fevereiro;2026;30
Aérea;Rio Grande do Sul;Panamá;Fevereiro;2026;17
Aérea;Distrito Federal;Panamá;Fevereiro;2026;27
Terrestre;Paraná;Panamá;Fevereiro;2026;8
Terrestre;Paraná;Panamá;Fevereiro;2026;14
Terrestre;Rio Grande do Sul;Panamá;Fevereiro;2026;1
Terrestre;Rio Grande do Sul;Panamá;Fevereiro;2026;2
Marítima;Rio de Janeiro;Panamá;Fevereiro;2026;2
Marítima;São Paulo;Panamá;Fevereiro;2026;7
Marítima;Santa Catarina;Panamá;Fevereiro;2026;3
Aérea;Rio de Janeiro;Papua Nova Guiné;Fevereiro;2026;4
Aérea;São Paulo;Papua Nova Guiné;Fevereiro;2026;1
Aérea;Rio de Janeiro;Paquistão;Fevereiro;2026;21
Aérea;São Paulo;Paquistão;Fevereiro;2026;80
Aérea;Paraná;Paquistão;Fevereiro;2026;1
Aérea;Rio Grande do Sul;Paquistão;Fevereiro;2026;3
Aérea;Distrito Federal;Paquistão;Fevereiro;2026;8
Terrestre;Paraná;Paquistão;Fevereiro;2026;2
Terrestre;Rio Grande do Sul;Paquistão;Fevereiro;2026;1
Aérea;Roraima;Paraguai;Fevereiro;2026;4
Aérea;Ceará;Paraguai;Fevereiro;2026;8
Aérea;Rio Grande do Norte;Paraguai;Fevereiro;2026;3
Aérea;Pernambuco;Paraguai;Fevereiro;2026;23
Aérea;Alagoas;Paraguai;Fevereiro;2026;9
Aérea;Bahia;Paraguai;Fevereiro;2026;8
Aérea;Bahia;Paraguai;Fevereiro;2026;29
Aérea;Rio de Janeiro;Paraguai;Fevereiro;2026;10
Aérea;Rio de Janeiro;Paraguai;Fevereiro;2026;2829
Aérea;São Paulo;Paraguai;Fevereiro;2026;14
Aérea;São Paulo;Paraguai;Fevereiro;2026;4710
Aérea;Paraná;Paraguai;Fevereiro;2026;88
Aérea;Paraná;Paraguai;Fevereiro;2026;206
Aérea;Santa Catarina;Paraguai;Fevereiro;2026;406
Aérea;Santa Catarina;Paraguai;Fevereiro;2026;19
Aérea;Rio Grande do Sul;Paraguai;Fevereiro;2026;17
Aérea;Mato Grosso do Sul;Paraguai;Fevereiro;2026;10
Aérea;Mato Grosso;Paraguai;Fevereiro;2026;2
Aérea;Distrito Federal;Paraguai;Fevereiro;2026;8
Terrestre;Roraima;Paraguai;Fevereiro;2026;1
Terrestre;Paraná;Paraguai;Fevereiro;2026;4
Terrestre;Paraná;Paraguai;Fevereiro;2026;43693
Terrestre;Paraná;Paraguai;Fevereiro;2026;297
Terrestre;Paraná;Paraguai;Fevereiro;2026;3854
Terrestre;Paraná;Paraguai;Fevereiro;2026;923
Terrestre;Paraná;Paraguai;Fevereiro;2026;149
Terrestre;Santa Catarina;Paraguai;Fevereiro;2026;1645
Terrestre;Santa Catarina;Paraguai;Fevereiro;2026;212
Terrestre;Rio Grande do Sul;Paraguai;Fevereiro;2026;25
Terrestre;Rio Grande do Sul;Paraguai;Fevereiro;2026;3
Terrestre;Rio Grande do Sul;Paraguai;Fevereiro;2026;26
Terrestre;Rio Grande do Sul;Paraguai;Fevereiro;2026;6
Terrestre;Rio Grande do Sul;Paraguai;Fevereiro;2026;16
Terrestre;Rio Grande do Sul;Paraguai;Fevereiro;2026;148
Terrestre;Rio Grande do Sul;Paraguai;Fevereiro;2026;384
Terrestre;Rio Grande do Sul;Paraguai;Fevereiro;2026;316
Terrestre;Mato Grosso do Sul;Paraguai;Fevereiro;2026;41
Terrestre;Mato Grosso do Sul;Paraguai;Fevereiro;2026;1719
Marítima;Rio de Janeiro;Paraguai;Fevereiro;2026;37
Marítima;São Paulo;Paraguai;Fevereiro;2026;22
Marítima;Santa Catarina;Paraguai;Fevereiro;2026;33
Marítima;Santa Catarina;Paraguai;Fevereiro;2026;15
Fluvial;Santa Catarina;Paraguai;Fevereiro;2026;1
Fluvial;Rio Grande do Sul;Paraguai;Fevereiro;2026;130
Fluvial;Rio Grande do Sul;Paraguai;Fevereiro;2026;109
Terrestre;Paraná;Países não especificados;Fevereiro;2026;1
Terrestre;Santa Catarina;Países não especificados;Fevereiro;2026;1
Aérea;Amazonas;Peru;Fevereiro;2026;23
Aérea;Pará;Peru;Fevereiro;2026;11
Aérea;Ceará;Peru;Fevereiro;2026;4
Aérea;Rio Grande do Norte;Peru;Fevereiro;2026;1
Aérea;Pernambuco;Peru;Fevereiro;2026;8
Aérea;Alagoas;Peru;Fevereiro;2026;4
Aérea;Bahia;Peru;Fevereiro;2026;1
Aérea;Bahia;Peru;Fevereiro;2026;17
Aérea;Minas Gerais;Peru;Fevereiro;2026;6
Aérea;Rio de Janeiro;Peru;Fevereiro;2026;4
Aérea;Rio de Janeiro;Peru;Fevereiro;2026;5358
Aérea;São Paulo;Peru;Fevereiro;2026;8
Aérea;São Paulo;Peru;Fevereiro;2026;9545
Aérea;São Paulo;Peru;Fevereiro;2026;1
Aérea;Paraná;Peru;Fevereiro;2026;70
Aérea;Paraná;Peru;Fevereiro;2026;382
Aérea;Santa Catarina;Peru;Fevereiro;2026;837
Aérea;Rio Grande do Sul;Peru;Fevereiro;2026;262
Aérea;Distrito Federal;Peru;Fevereiro;2026;969
Terrestre;Rondônia;Peru;Fevereiro;2026;2
Terrestre;Acre;Peru;Fevereiro;2026;1517
Terrestre;Acre;Peru;Fevereiro;2026;1
Terrestre;Acre;Peru;Fevereiro;2026;75
Terrestre;Amazonas;Peru;Fevereiro;2026;164
Terrestre;Roraima;Peru;Fevereiro;2026;3
Terrestre;Roraima;Peru;Fevereiro;2026;15
Terrestre;Amapá;Peru;Fevereiro;2026;27
Terrestre;Paraná;Peru;Fevereiro;2026;177
Terrestre;Paraná;Peru;Fevereiro;2026;1061
Terrestre;Paraná;Peru;Fevereiro;2026;1
Terrestre;Santa Catarina;Peru;Fevereiro;2026;4
Terrestre;Santa Catarina;Peru;Fevereiro;2026;5
Terrestre;Rio Grande do Sul;Peru;Fevereiro;2026;4
Terrestre;Rio Grande do Sul;Peru;Fevereiro;2026;26
Terrestre;Rio Grande do Sul;Peru;Fevereiro;2026;9
Terrestre;Rio Grande do Sul;Peru;Fevereiro;2026;4
Terrestre;Rio Grande do Sul;Peru;Fevereiro;2026;49
Terrestre;Rio Grande do Sul;Peru;Fevereiro;2026;10
Terrestre;Rio Grande do Sul;Peru;Fevereiro;2026;168
Terrestre;Mato Grosso do Sul;Peru;Fevereiro;2026;159
Terrestre;Mato Grosso do Sul;Peru;Fevereiro;2026;174
Terrestre;Mato Grosso;Peru;Fevereiro;2026;1
Marítima;Maranhão;Peru;Fevereiro;2026;7
Marítima;Rio de Janeiro;Peru;Fevereiro;2026;49
Marítima;São Paulo;Peru;Fevereiro;2026;33
Marítima;Santa Catarina;Peru;Fevereiro;2026;298
Marítima;Santa Catarina;Peru;Fevereiro;2026;319
Fluvial;Amapá;Peru;Fevereiro;2026;4
Fluvial;Rio Grande do Sul;Peru;Fevereiro;2026;3
Aérea;Amazonas;Polônia;Fevereiro;2026;30
Aérea;Pará;Polônia;Fevereiro;2026;5
Aérea;Ceará;Polônia;Fevereiro;2026;117
Aérea;Rio Grande do Norte;Polônia;Fevereiro;2026;5
Aérea;Paraíba;Polônia;Fevereiro;2026;1
Aérea;Pernambuco;Polônia;Fevereiro;2026;48
Aérea;Alagoas;Polônia;Fevereiro;2026;5
Aérea;Bahia;Polônia;Fevereiro;2026;117
Aérea;Minas Gerais;Polônia;Fevereiro;2026;15
Aérea;Rio de Janeiro;Polônia;Fevereiro;2026;1682
Aérea;São Paulo;Polônia;Fevereiro;2026;71
Aérea;São Paulo;Polônia;Fevereiro;2026;2226
Aérea;Paraná;Polônia;Fevereiro;2026;3
Aérea;Paraná;Polônia;Fevereiro;2026;9
Aérea;Santa Catarina;Polônia;Fevereiro;2026;34
Aérea;Rio Grande do Sul;Polônia;Fevereiro;2026;5
Aérea;Distrito Federal;Polônia;Fevereiro;2026;17
Terrestre;Amazonas;Polônia;Fevereiro;2026;3
Terrestre;Paraná;Polônia;Fevereiro;2026;70
Terrestre;Paraná;Polônia;Fevereiro;2026;759
Terrestre;Santa Catarina;Polônia;Fevereiro;2026;1
Terrestre;Rio Grande do Sul;Polônia;Fevereiro;2026;5
Terrestre;Rio Grande do Sul;Polônia;Fevereiro;2026;1
Terrestre;Rio Grande do Sul;Polônia;Fevereiro;2026;1
Terrestre;Rio Grande do Sul;Polônia;Fevereiro;2026;2
Terrestre;Mato Grosso do Sul;Polônia;Fevereiro;2026;2
Marítima;Pernambuco;Polônia;Fevereiro;2026;1
Marítima;Rio de Janeiro;Polônia;Fevereiro;2026;3
Marítima;Rio de Janeiro;Polônia;Fevereiro;2026;24
Marítima;São Paulo;Polônia;Fevereiro;2026;11
Marítima;Santa Catarina;Polônia;Fevereiro;2026;109
Marítima;Santa Catarina;Polônia;Fevereiro;2026;3
Marítima;Rio Grande do Sul;Polônia;Fevereiro;2026;3
Fluvial;Amapá;Polônia;Fevereiro;2026;1
Fluvial;Santa Catarina;Polônia;Fevereiro;2026;1
Aérea;São Paulo;Porto Rico;Fevereiro;2026;1
Aérea;Amazonas;Portugal;Fevereiro;2026;73
Aérea;Roraima;Portugal;Fevereiro;2026;1
Aérea;Pará;Portugal;Fevereiro;2026;451
Aérea;Ceará;Portugal;Fevereiro;2026;3300
Aérea;Rio Grande do Norte;Portugal;Fevereiro;2026;588
Aérea;Paraíba;Portugal;Fevereiro;2026;1
Aérea;Pernambuco;Portugal;Fevereiro;2026;2904
Aérea;Alagoas;Portugal;Fevereiro;2026;160
Aérea;Bahia;Portugal;Fevereiro;2026;2
Aérea;Bahia;Portugal;Fevereiro;2026;2353
Aérea;Minas Gerais;Portugal;Fevereiro;2026;1857
Aérea;Rio de Janeiro;Portugal;Fevereiro;2026;7496
Aérea;São Paulo;Portugal;Fevereiro;2026;6077
Aérea;São Paulo;Portugal;Fevereiro;2026;11810
Aérea;São Paulo;Portugal;Fevereiro;2026;11
Aérea;Paraná;Portugal;Fevereiro;2026;1
Aérea;Paraná;Portugal;Fevereiro;2026;2
Aérea;Santa Catarina;Portugal;Fevereiro;2026;358
Aérea;Rio Grande do Sul;Portugal;Fevereiro;2026;126
Aérea;Distrito Federal;Portugal;Fevereiro;2026;1230
Terrestre;Amazonas;Portugal;Fevereiro;2026;6
Terrestre;Roraima;Portugal;Fevereiro;2026;1
Terrestre;Roraima;Portugal;Fevereiro;2026;1
Terrestre;Amapá;Portugal;Fevereiro;2026;9
Terrestre;Paraná;Portugal;Fevereiro;2026;22
Terrestre;Paraná;Portugal;Fevereiro;2026;138
Terrestre;Santa Catarina;Portugal;Fevereiro;2026;1
Terrestre;Santa Catarina;Portugal;Fevereiro;2026;2
Terrestre;Rio Grande do Sul;Portugal;Fevereiro;2026;1
Terrestre;Rio Grande do Sul;Portugal;Fevereiro;2026;5
Terrestre;Rio Grande do Sul;Portugal;Fevereiro;2026;4
Terrestre;Rio Grande do Sul;Portugal;Fevereiro;2026;3
Terrestre;Mato Grosso do Sul;Portugal;Fevereiro;2026;3
Terrestre;Mato Grosso do Sul;Portugal;Fevereiro;2026;1
Marítima;Pernambuco;Portugal;Fevereiro;2026;4
Marítima;Bahia;Portugal;Fevereiro;2026;12
Marítima;Rio de Janeiro;Portugal;Fevereiro;2026;17
Marítima;São Paulo;Portugal;Fevereiro;2026;46
Marítima;Santa Catarina;Portugal;Fevereiro;2026;43
Marítima;Santa Catarina;Portugal;Fevereiro;2026;18
Fluvial;Amapá;Portugal;Fevereiro;2026;3
Aérea;Bahia;Quirguistão;Fevereiro;2026;1
Aérea;São Paulo;Quirguistão;Fevereiro;2026;9
Aérea;Bahia;Quênia;Fevereiro;2026;1
Aérea;Rio de Janeiro;Quênia;Fevereiro;2026;14
Aérea;São Paulo;Quênia;Fevereiro;2026;35
Aérea;Distrito Federal;Quênia;Fevereiro;2026;1
Terrestre;Paraná;Quênia;Fevereiro;2026;1
Marítima;Rio de Janeiro;Quênia;Fevereiro;2026;10
Aérea;Amazonas;Reino Unido;Fevereiro;2026;38
Aérea;Pará;Reino Unido;Fevereiro;2026;31
Aérea;Ceará;Reino Unido;Fevereiro;2026;169
Aérea;Rio Grande do Norte;Reino Unido;Fevereiro;2026;63
Aérea;Pernambuco;Reino Unido;Fevereiro;2026;202
Aérea;Bahia;Reino Unido;Fevereiro;2026;443
Aérea;Minas Gerais;Reino Unido;Fevereiro;2026;507
Aérea;Rio de Janeiro;Reino Unido;Fevereiro;2026;8620
Aérea;São Paulo;Reino Unido;Fevereiro;2026;406
Aérea;São Paulo;Reino Unido;Fevereiro;2026;14688
Aérea;São Paulo;Reino Unido;Fevereiro;2026;2
Aérea;São Paulo;Reino Unido;Fevereiro;2026;3
Aérea;Paraná;Reino Unido;Fevereiro;2026;13
Aérea;Paraná;Reino Unido;Fevereiro;2026;9
Aérea;Santa Catarina;Reino Unido;Fevereiro;2026;166
Aérea;Santa Catarina;Reino Unido;Fevereiro;2026;3
Aérea;Rio Grande do Sul;Reino Unido;Fevereiro;2026;26
Aérea;Distrito Federal;Reino Unido;Fevereiro;2026;116
Terrestre;Acre;Reino Unido;Fevereiro;2026;4
Terrestre;Amazonas;Reino Unido;Fevereiro;2026;13
Terrestre;Roraima;Reino Unido;Fevereiro;2026;6
Terrestre;Roraima;Reino Unido;Fevereiro;2026;4
Terrestre;Amapá;Reino Unido;Fevereiro;2026;1
Terrestre;Paraná;Reino Unido;Fevereiro;2026;107
Terrestre;Paraná;Reino Unido;Fevereiro;2026;2011
Terrestre;Paraná;Reino Unido;Fevereiro;2026;1
Terrestre;Santa Catarina;Reino Unido;Fevereiro;2026;6
Terrestre;Rio Grande do Sul;Reino Unido;Fevereiro;2026;1
Terrestre;Rio Grande do Sul;Reino Unido;Fevereiro;2026;22
Terrestre;Rio Grande do Sul;Reino Unido;Fevereiro;2026;2
Terrestre;Rio Grande do Sul;Reino Unido;Fevereiro;2026;2
Terrestre;Rio Grande do Sul;Reino Unido;Fevereiro;2026;2
Terrestre;Mato Grosso do Sul;Reino Unido;Fevereiro;2026;9
Terrestre;Mato Grosso do Sul;Reino Unido;Fevereiro;2026;2
Marítima;Ceará;Reino Unido;Fevereiro;2026;3
Marítima;Pernambuco;Reino Unido;Fevereiro;2026;3
Marítima;Pernambuco;Reino Unido;Fevereiro;2026;53
Marítima;Bahia;Reino Unido;Fevereiro;2026;1046
Marítima;Espírito Santo;Reino Unido;Fevereiro;2026;1
Marítima;Rio de Janeiro;Reino Unido;Fevereiro;2026;214
Marítima;São Paulo;Reino Unido;Fevereiro;2026;27
Marítima;Santa Catarina;Reino Unido;Fevereiro;2026;151
Marítima;Santa Catarina;Reino Unido;Fevereiro;2026;5
Marítima;Rio Grande do Sul;Reino Unido;Fevereiro;2026;216
Aérea;São Paulo;República Centro Africana;Fevereiro;2026;1
Aérea;Rio de Janeiro;República Democrática do Congo;Fevereiro;2026;5
Aérea;São Paulo;República Democrática do Congo;Fevereiro;2026;42
Aérea;Amazonas;República Dominicana;Fevereiro;2026;7
Aérea;Pará;República Dominicana;Fevereiro;2026;8
Aérea;Ceará;República Dominicana;Fevereiro;2026;1
Aérea;Pernambuco;República Dominicana;Fevereiro;2026;1
Aérea;Bahia;República Dominicana;Fevereiro;2026;4
Aérea;Minas Gerais;República Dominicana;Fevereiro;2026;4
Aérea;Rio de Janeiro;República Dominicana;Fevereiro;2026;211
Aérea;São Paulo;República Dominicana;Fevereiro;2026;3
Aérea;São Paulo;República Dominicana;Fevereiro;2026;736
Aérea;Santa Catarina;República Dominicana;Fevereiro;2026;13
Aérea;Rio Grande do Sul;República Dominicana;Fevereiro;2026;24
Aérea;Distrito Federal;República Dominicana;Fevereiro;2026;60
Terrestre;Acre;República Dominicana;Fevereiro;2026;1
Terrestre;Amazonas;República Dominicana;Fevereiro;2026;2
Terrestre;Roraima;República Dominicana;Fevereiro;2026;1
Terrestre;Roraima;República Dominicana;Fevereiro;2026;1
Terrestre;Amapá;República Dominicana;Fevereiro;2026;22
Terrestre;Paraná;República Dominicana;Fevereiro;2026;6
Terrestre;Paraná;República Dominicana;Fevereiro;2026;11
Terrestre;Rio Grande do Sul;República Dominicana;Fevereiro;2026;4
Terrestre;Rio Grande do Sul;República Dominicana;Fevereiro;2026;2
Terrestre;Rio Grande do Sul;República Dominicana;Fevereiro;2026;3
Terrestre;Rio Grande do Sul;República Dominicana;Fevereiro;2026;1
Terrestre;Rio Grande do Sul;República Dominicana;Fevereiro;2026;1
Terrestre;Mato Grosso do Sul;República Dominicana;Fevereiro;2026;3
Marítima;Rio de Janeiro;República Dominicana;Fevereiro;2026;3
Marítima;Santa Catarina;República Dominicana;Fevereiro;2026;1
Marítima;Santa Catarina;República Dominicana;Fevereiro;2026;47
Marítima;Rio Grande do Sul;República Dominicana;Fevereiro;2026;1
Aérea;Amazonas;República Tcheca;Fevereiro;2026;2
Aérea;Pará;República Tcheca;Fevereiro;2026;1
Aérea;Ceará;República Tcheca;Fevereiro;2026;10
Aérea;Rio Grande do Norte;República Tcheca;Fevereiro;2026;28
Aérea;Pernambuco;República Tcheca;Fevereiro;2026;12
Aérea;Bahia;República Tcheca;Fevereiro;2026;46
Aérea;Minas Gerais;República Tcheca;Fevereiro;2026;10
Aérea;Rio de Janeiro;República Tcheca;Fevereiro;2026;673
Aérea;São Paulo;República Tcheca;Fevereiro;2026;6
Aérea;São Paulo;República Tcheca;Fevereiro;2026;275
Aérea;Paraná;República Tcheca;Fevereiro;2026;2
Aérea;Paraná;República Tcheca;Fevereiro;2026;1
Aérea;Santa Catarina;República Tcheca;Fevereiro;2026;11
Aérea;Rio Grande do Sul;República Tcheca;Fevereiro;2026;4
Aérea;Distrito Federal;República Tcheca;Fevereiro;2026;3
Terrestre;Acre;República Tcheca;Fevereiro;2026;2
Terrestre;Amazonas;República Tcheca;Fevereiro;2026;2
Terrestre;Paraná;República Tcheca;Fevereiro;2026;14
Terrestre;Paraná;República Tcheca;Fevereiro;2026;181
Terrestre;Rio Grande do Sul;República Tcheca;Fevereiro;2026;1
Terrestre;Rio Grande do Sul;República Tcheca;Fevereiro;2026;4
Marítima;Rio de Janeiro;República Tcheca;Fevereiro;2026;20
Marítima;São Paulo;República Tcheca;Fevereiro;2026;2
Marítima;Santa Catarina;República Tcheca;Fevereiro;2026;1
Marítima;Santa Catarina;República Tcheca;Fevereiro;2026;1
Fluvial;Amapá;República Tcheca;Fevereiro;2026;2
Aérea;Amazonas;República da Coreia;Fevereiro;2026;12
Aérea;Ceará;República da Coreia;Fevereiro;2026;2
Aérea;Rio Grande do Norte;República da Coreia;Fevereiro;2026;3
Aérea;Pernambuco;República da Coreia;Fevereiro;2026;3
Aérea;Bahia;República da Coreia;Fevereiro;2026;1
Aérea;Bahia;República da Coreia;Fevereiro;2026;10
Aérea;Minas Gerais;República da Coreia;Fevereiro;2026;2
Aérea;Rio de Janeiro;República da Coreia;Fevereiro;2026;391
Aérea;São Paulo;República da Coreia;Fevereiro;2026;5
Aérea;São Paulo;República da Coreia;Fevereiro;2026;1694
Aérea;Paraná;República da Coreia;Fevereiro;2026;14
Aérea;Paraná;República da Coreia;Fevereiro;2026;8
Aérea;Santa Catarina;República da Coreia;Fevereiro;2026;14
Aérea;Rio Grande do Sul;República da Coreia;Fevereiro;2026;6
Aérea;Distrito Federal;República da Coreia;Fevereiro;2026;3
Terrestre;Roraima;República da Coreia;Fevereiro;2026;1
Terrestre;Paraná;República da Coreia;Fevereiro;2026;73
Terrestre;Paraná;República da Coreia;Fevereiro;2026;1536
Terrestre;Paraná;República da Coreia;Fevereiro;2026;4
Terrestre;Santa Catarina;República da Coreia;Fevereiro;2026;1
Terrestre;Rio Grande do Sul;República da Coreia;Fevereiro;2026;1
Terrestre;Rio Grande do Sul;República da Coreia;Fevereiro;2026;1
Terrestre;Rio Grande do Sul;República da Coreia;Fevereiro;2026;2
Terrestre;Mato Grosso do Sul;República da Coreia;Fevereiro;2026;1
Marítima;Rio de Janeiro;República da Coreia;Fevereiro;2026;25
Marítima;São Paulo;República da Coreia;Fevereiro;2026;50
Marítima;Santa Catarina;República da Coreia;Fevereiro;2026;7
